"","Area.Code","Area","Item.Code","Item","Element","Year","Value"
"362",3,"Albania",1726,"Pulses, Total","Area harvested",2018,21513
"363",3,"Albania",1720,"Roots and Tubers, Total","Area harvested",2018,9726
"364",3,"Albania",1723,"Sugar Crops Primary","Area harvested",2018,702
"365",3,"Albania",1729,"Treenuts, Total","Area harvested",2018,3186
"366",3,"Albania",1735,"Vegetables Primary","Area harvested",2018,31021
"367",4,"Algeria",221,"Almonds, with shell","Area harvested",2018,43043
"368",4,"Algeria",515,"Apples","Area harvested",2018,39034
"369",4,"Algeria",526,"Apricots","Area harvested",2018,35500
"370",4,"Algeria",366,"Artichokes","Area harvested",2018,5784
"371",4,"Algeria",486,"Bananas","Area harvested",2018,7
"372",4,"Algeria",44,"Barley","Area harvested",2018,1277512
"373",4,"Algeria",176,"Beans, dry","Area harvested",2018,2843
"374",4,"Algeria",414,"Beans, green","Area harvested",2018,11610
"375",4,"Algeria",181,"Broad beans, horse beans, dry","Area harvested",2018,40222
"376",4,"Algeria",358,"Cabbages and other brassicas","Area harvested",2018,4069
"377",4,"Algeria",461,"Carobs","Area harvested",2018,789
"378",4,"Algeria",426,"Carrots and turnips","Area harvested",2018,17941
"379",4,"Algeria",393,"Cauliflowers and broccoli","Area harvested",2018,8090
"380",4,"Algeria",531,"Cherries","Area harvested",2018,4730
"381",4,"Algeria",191,"Chick peas","Area harvested",2018,32065
"382",4,"Algeria",689,"Chillies and peppers, dry","Area harvested",2018,3975
"383",4,"Algeria",401,"Chillies and peppers, green","Area harvested",2018,22108
"384",4,"Algeria",397,"Cucumbers and gherkins","Area harvested",2018,4359
"385",4,"Algeria",577,"Dates","Area harvested",2018,168855
"386",4,"Algeria",399,"Eggplants (aubergines)","Area harvested",2018,5978
"387",4,"Algeria",569,"Figs","Area harvested",2018,39356
"388",4,"Algeria",512,"Fruit, citrus nes","Area harvested",2018,454
"389",4,"Algeria",619,"Fruit, fresh nes","Area harvested",2018,6178
"390",4,"Algeria",541,"Fruit, stone nes","Area harvested",2018,2305
"391",4,"Algeria",603,"Fruit, tropical fresh nes","Area harvested",2018,NA
"392",4,"Algeria",406,"Garlic","Area harvested",2018,12945
"393",4,"Algeria",507,"Grapefruit (inc. pomelos)","Area harvested",2018,93
"394",4,"Algeria",560,"Grapes","Area harvested",2018,69376
"395",4,"Algeria",242,"Groundnuts, with shell","Area harvested",2018,4753
"396",4,"Algeria",497,"Lemons and limes","Area harvested",2018,4516
"397",4,"Algeria",201,"Lentils","Area harvested",2018,25956
"398",4,"Algeria",56,"Maize","Area harvested",2018,2250
"399",4,"Algeria",75,"Oats","Area harvested",2018,81140
"400",4,"Algeria",260,"Olives","Area harvested",2018,431009
"401",4,"Algeria",403,"Onions, dry","Area harvested",2018,47282
"402",4,"Algeria",402,"Onions, shallots, green","Area harvested",2018,33
"403",4,"Algeria",490,"Oranges","Area harvested",2018,50837
"404",4,"Algeria",534,"Peaches and nectarines","Area harvested",2018,19005
"405",4,"Algeria",521,"Pears","Area harvested",2018,22592
"406",4,"Algeria",187,"Peas, dry","Area harvested",2018,10383
"407",4,"Algeria",417,"Peas, green","Area harvested",2018,35897
"408",4,"Algeria",536,"Plums and sloes","Area harvested",2018,15486
"409",4,"Algeria",116,"Potatoes","Area harvested",2018,149665
"410",4,"Algeria",211,"Pulses nes","Area harvested",2018,355
"411",4,"Algeria",394,"Pumpkins, squash and gourds","Area harvested",2018,13528
"412",4,"Algeria",523,"Quinces","Area harvested",2018,1860
"413",4,"Algeria",270,"Rapeseed","Area harvested",2018,11759
"414",4,"Algeria",27,"Rice, paddy","Area harvested",2018,122
"415",4,"Algeria",328,"Seed cotton","Area harvested",2018,260
"416",4,"Algeria",83,"Sorghum","Area harvested",2018,265
"417",4,"Algeria",544,"Strawberries","Area harvested",2018,NA
"418",4,"Algeria",157,"Sugar beet","Area harvested",2018,NA
"419",4,"Algeria",267,"Sunflower seed","Area harvested",2018,192
"420",4,"Algeria",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,15556
"421",4,"Algeria",826,"Tobacco, unmanufactured","Area harvested",2018,5097
"422",4,"Algeria",388,"Tomatoes","Area harvested",2018,22323
"423",4,"Algeria",97,"Triticale","Area harvested",2018,75
"424",4,"Algeria",463,"Vegetables, fresh nes","Area harvested",2018,54718
"425",4,"Algeria",420,"Vegetables, leguminous nes","Area harvested",2018,32645
"426",4,"Algeria",205,"Vetches","Area harvested",2018,159
"427",4,"Algeria",567,"Watermelons","Area harvested",2018,60400
"428",4,"Algeria",15,"Wheat","Area harvested",2018,2087003
"429",4,"Algeria",1717,"Cereals, Total","Area harvested",2018,3448367
"430",4,"Algeria",1804,"Citrus Fruit, Total","Area harvested",2018,71456
"431",4,"Algeria",1753,"Fibre Crops Primary","Area harvested",2018,260
"432",4,"Algeria",1738,"Fruit Primary","Area harvested",2018,556929
"433",4,"Algeria",1731,"Oilcrops","Area harvested",2018,447973
"434",4,"Algeria",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,16964
"435",4,"Algeria",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,447973
"436",4,"Algeria",1726,"Pulses, Total","Area harvested",2018,111983
"437",4,"Algeria",1720,"Roots and Tubers, Total","Area harvested",2018,149665
"438",4,"Algeria",1723,"Sugar Crops Primary","Area harvested",2018,NA
"439",4,"Algeria",1729,"Treenuts, Total","Area harvested",2018,43043
"440",4,"Algeria",1735,"Vegetables Primary","Area harvested",2018,299310
"441",7,"Angola",486,"Bananas","Area harvested",2018,162154
"442",7,"Angola",782,"Bastfibres, other","Area harvested",2018,1240
"443",7,"Angola",176,"Beans, dry","Area harvested",2018,822411
"444",7,"Angola",358,"Cabbages and other brassicas","Area harvested",2018,127149
"445",7,"Angola",217,"Cashew nuts, with shell","Area harvested",2018,2668
"446",7,"Angola",125,"Cassava","Area harvested",2018,944152
"447",7,"Angola",265,"Castor oil seed","Area harvested",2018,16087
"448",7,"Angola",661,"Cocoa, beans","Area harvested",2018,2959
"449",7,"Angola",656,"Coffee, green","Area harvested",2018,53362
"450",7,"Angola",773,"Flax fibre and tow","Area harvested",2018,NA
"451",7,"Angola",512,"Fruit, citrus nes","Area harvested",2018,38412
"452",7,"Angola",619,"Fruit, fresh nes","Area harvested",2018,8625
"453",7,"Angola",242,"Groundnuts, with shell","Area harvested",2018,337971
"454",7,"Angola",56,"Maize","Area harvested",2018,2639535
"455",7,"Angola",79,"Millet","Area harvested",2018,313841
"456",7,"Angola",254,"Oil palm fruit","Area harvested",2018,23279
"457",7,"Angola",402,"Onions, shallots, green","Area harvested",2018,12726
"458",7,"Angola",574,"Pineapples","Area harvested",2018,67807
"459",7,"Angola",116,"Potatoes","Area harvested",2018,63845
"460",7,"Angola",27,"Rice, paddy","Area harvested",2018,8417
"461",7,"Angola",328,"Seed cotton","Area harvested",2018,3000
"462",7,"Angola",289,"Sesame seed","Area harvested",2018,12949
"463",7,"Angola",789,"Sisal","Area harvested",2018,562
"464",7,"Angola",83,"Sorghum","Area harvested",2018,146702
"465",7,"Angola",236,"Soybeans","Area harvested",2018,35879
"466",7,"Angola",156,"Sugar cane","Area harvested",2018,16395
"467",7,"Angola",267,"Sunflower seed","Area harvested",2018,16932
"468",7,"Angola",122,"Sweet potatoes","Area harvested",2018,178225
"469",7,"Angola",826,"Tobacco, unmanufactured","Area harvested",2018,2904
"470",7,"Angola",388,"Tomatoes","Area harvested",2018,7366
"471",7,"Angola",463,"Vegetables, fresh nes","Area harvested",2018,73951
"472",7,"Angola",15,"Wheat","Area harvested",2018,2428
"473",7,"Angola",1717,"Cereals, Total","Area harvested",2018,3110923
"474",7,"Angola",1804,"Citrus Fruit, Total","Area harvested",2018,38412
"475",7,"Angola",1753,"Fibre Crops Primary","Area harvested",2018,4802
"476",7,"Angola",1738,"Fruit Primary","Area harvested",2018,276998
"477",7,"Angola",1731,"Oilcrops","Area harvested",2018,446097
"478",7,"Angola",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,430010
"479",7,"Angola",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,446097
"480",7,"Angola",1726,"Pulses, Total","Area harvested",2018,822411
"481",7,"Angola",1720,"Roots and Tubers, Total","Area harvested",2018,1186222
"482",7,"Angola",1723,"Sugar Crops Primary","Area harvested",2018,16395
"483",7,"Angola",1729,"Treenuts, Total","Area harvested",2018,2668
"484",7,"Angola",1735,"Vegetables Primary","Area harvested",2018,221192
"485",8,"Antigua and Barbuda",486,"Bananas","Area harvested",2018,45
"486",8,"Antigua and Barbuda",414,"Beans, green","Area harvested",2018,25
"487",8,"Antigua and Barbuda",358,"Cabbages and other brassicas","Area harvested",2018,33
"488",8,"Antigua and Barbuda",426,"Carrots and turnips","Area harvested",2018,99
"489",8,"Antigua and Barbuda",125,"Cassava","Area harvested",2018,27
"490",8,"Antigua and Barbuda",401,"Chillies and peppers, green","Area harvested",2018,21
"491",8,"Antigua and Barbuda",397,"Cucumbers and gherkins","Area harvested",2018,18
"492",8,"Antigua and Barbuda",399,"Eggplants (aubergines)","Area harvested",2018,66
"493",8,"Antigua and Barbuda",603,"Fruit, tropical fresh nes","Area harvested",2018,915
"494",8,"Antigua and Barbuda",497,"Lemons and limes","Area harvested",2018,93
"495",8,"Antigua and Barbuda",56,"Maize","Area harvested",2018,50
"496",8,"Antigua and Barbuda",571,"Mangoes, mangosteens, guavas","Area harvested",2018,302
"497",8,"Antigua and Barbuda",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,94
"498",8,"Antigua and Barbuda",403,"Onions, dry","Area harvested",2018,46
"499",8,"Antigua and Barbuda",574,"Pineapples","Area harvested",2018,73
"500",8,"Antigua and Barbuda",394,"Pumpkins, squash and gourds","Area harvested",2018,33
"501",8,"Antigua and Barbuda",328,"Seed cotton","Area harvested",2018,600
"502",8,"Antigua and Barbuda",156,"Sugar cane","Area harvested",2018,NA
"503",8,"Antigua and Barbuda",122,"Sweet potatoes","Area harvested",2018,44
"504",8,"Antigua and Barbuda",136,"Taro (cocoyam)","Area harvested",2018,10
"505",8,"Antigua and Barbuda",388,"Tomatoes","Area harvested",2018,52
"506",8,"Antigua and Barbuda",463,"Vegetables, fresh nes","Area harvested",2018,83
"507",8,"Antigua and Barbuda",137,"Yams","Area harvested",2018,52
"508",8,"Antigua and Barbuda",1717,"Cereals, Total","Area harvested",2018,50
"509",8,"Antigua and Barbuda",1804,"Citrus Fruit, Total","Area harvested",2018,93
"510",8,"Antigua and Barbuda",1753,"Fibre Crops Primary","Area harvested",2018,600
"511",8,"Antigua and Barbuda",1738,"Fruit Primary","Area harvested",2018,1522
"512",8,"Antigua and Barbuda",1731,"Oilcrops","Area harvested",2018,600
"513",8,"Antigua and Barbuda",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,600
"514",8,"Antigua and Barbuda",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,600
"515",8,"Antigua and Barbuda",1720,"Roots and Tubers, Total","Area harvested",2018,133
"516",8,"Antigua and Barbuda",1723,"Sugar Crops Primary","Area harvested",2018,NA
"517",8,"Antigua and Barbuda",1735,"Vegetables Primary","Area harvested",2018,476
"518",9,"Argentina",221,"Almonds, with shell","Area harvested",2018,421
"519",9,"Argentina",711,"Anise, badian, fennel, coriander","Area harvested",2018,7338
"520",9,"Argentina",515,"Apples","Area harvested",2018,23958
"521",9,"Argentina",526,"Apricots","Area harvested",2018,2366
"522",9,"Argentina",366,"Artichokes","Area harvested",2018,3940
"523",9,"Argentina",367,"Asparagus","Area harvested",2018,2869
"524",9,"Argentina",572,"Avocados","Area harvested",2018,583
"525",9,"Argentina",486,"Bananas","Area harvested",2018,8412
"526",9,"Argentina",44,"Barley","Area harvested",2018,1209995
"527",9,"Argentina",176,"Beans, dry","Area harvested",2018,416209
"528",9,"Argentina",414,"Beans, green","Area harvested",2018,3110
"529",9,"Argentina",181,"Broad beans, horse beans, dry","Area harvested",2018,1908
"530",9,"Argentina",101,"Canary seed","Area harvested",2018,14495
"531",9,"Argentina",426,"Carrots and turnips","Area harvested",2018,9162
"532",9,"Argentina",125,"Cassava","Area harvested",2018,19405
"533",9,"Argentina",265,"Castor oil seed","Area harvested",2018,NA
"534",9,"Argentina",108,"Cereals nes","Area harvested",2018,25912
"535",9,"Argentina",531,"Cherries","Area harvested",2018,2792
"536",9,"Argentina",191,"Chick peas","Area harvested",2018,75611
"537",9,"Argentina",689,"Chillies and peppers, dry","Area harvested",2018,2731
"538",9,"Argentina",401,"Chillies and peppers, green","Area harvested",2018,6442
"539",9,"Argentina",821,"Fibre crops nes","Area harvested",2018,1390
"540",9,"Argentina",569,"Figs","Area harvested",2018,275
"541",9,"Argentina",773,"Flax fibre and tow","Area harvested",2018,2907
"542",9,"Argentina",406,"Garlic","Area harvested",2018,15692
"543",9,"Argentina",507,"Grapefruit (inc. pomelos)","Area harvested",2018,4708
"544",9,"Argentina",560,"Grapes","Area harvested",2018,218233
"545",9,"Argentina",242,"Groundnuts, with shell","Area harvested",2018,443864
"546",9,"Argentina",677,"Hops","Area harvested",2018,397
"547",9,"Argentina",497,"Lemons and limes","Area harvested",2018,57665
"548",9,"Argentina",201,"Lentils","Area harvested",2018,13407
"549",9,"Argentina",333,"Linseed","Area harvested",2018,14246
"550",9,"Argentina",210,"Lupins","Area harvested",2018,114
"551",9,"Argentina",56,"Maize","Area harvested",2018,7138620
"552",9,"Argentina",571,"Mangoes, mangosteens, guavas","Area harvested",2018,272
"553",9,"Argentina",671,"Maté","Area harvested",2018,165327
"554",9,"Argentina",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,5746
"555",9,"Argentina",79,"Millet","Area harvested",2018,1800
"556",9,"Argentina",75,"Oats","Area harvested",2018,218399
"557",9,"Argentina",260,"Olives","Area harvested",2018,110458
"558",9,"Argentina",403,"Onions, dry","Area harvested",2018,27039
"559",9,"Argentina",490,"Oranges","Area harvested",2018,46023
"560",9,"Argentina",600,"Papayas","Area harvested",2018,200
"561",9,"Argentina",534,"Peaches and nectarines","Area harvested",2018,11700
"562",9,"Argentina",521,"Pears","Area harvested",2018,24553
"563",9,"Argentina",187,"Peas, dry","Area harvested",2018,70010
"564",9,"Argentina",417,"Peas, green","Area harvested",2018,14337
"565",9,"Argentina",574,"Pineapples","Area harvested",2018,179
"566",9,"Argentina",536,"Plums and sloes","Area harvested",2018,16481
"567",9,"Argentina",116,"Potatoes","Area harvested",2018,67876
"568",9,"Argentina",394,"Pumpkins, squash and gourds","Area harvested",2018,19047
"569",9,"Argentina",523,"Quinces","Area harvested",2018,3309
"570",9,"Argentina",270,"Rapeseed","Area harvested",2018,18220
"571",9,"Argentina",27,"Rice, paddy","Area harvested",2018,198170
"572",9,"Argentina",71,"Rye","Area harvested",2018,45034
"573",9,"Argentina",280,"Safflower seed","Area harvested",2018,34799
"574",9,"Argentina",328,"Seed cotton","Area harvested",2018,319285
"575",9,"Argentina",83,"Sorghum","Area harvested",2018,437463
"576",9,"Argentina",236,"Soybeans","Area harvested",2018,16318060
"577",9,"Argentina",723,"Spices nes","Area harvested",2018,1323
"578",9,"Argentina",544,"Strawberries","Area harvested",2018,1050
"579",9,"Argentina",423,"String beans","Area harvested",2018,6565
"580",9,"Argentina",156,"Sugar cane","Area harvested",2018,457884
"581",9,"Argentina",267,"Sunflower seed","Area harvested",2018,1678031
"582",9,"Argentina",122,"Sweet potatoes","Area harvested",2018,22547
"583",9,"Argentina",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,28840
"584",9,"Argentina",667,"Tea","Area harvested",2018,39600
"585",9,"Argentina",826,"Tobacco, unmanufactured","Area harvested",2018,54728
"586",9,"Argentina",388,"Tomatoes","Area harvested",2018,16870
"587",9,"Argentina",275,"Tung nuts","Area harvested",2018,2556
